8.940000 0.016836 0.000000
8.950000 0.016740 0.000000
8.960000 0.016644 0.000000
8.970000 0.016548 0.000000
8.980000 0.016453 0.000000
8.990000 0.016358 0.000000
9.000000 0.016264 0.000000
9.010000 0.016171 0.000000
9.020000 0.016078 0.000000
9.030000 0.015986 0.000000
9.040000 0.015894 0.000000
9.050000 0.015803 0.000000
9.060000 0.015712 0.000000
9.070000 0.015621 0.000000
9.080000 0.015532 0.000000
9.090000 0.015442 0.000000
9.100000 0.015354 0.000000
9.110000 0.015265 0.000000
9.120000 0.015177 0.000000
9.130000 0.015090 0.000000
9.140000 0.015003 0.000000
9.150000 0.014917 0.000000
9.160000 0.014831 0.000000
9.170000 0.014746 0.000000
9.180000 0.014661 0.000000
9.190000 0.014577 0.000000
9.200000 0.014493 0.000000
9.210000 0.014409 0.000000
9.220000 0.014326 0.000000
9.230000 0.014244 0.000000
9.240000 0.014162 0.000000
9.250000 0.014080 0.000000
9.260000 0.013999 0.000000
9.270000 0.013919 0.000000
9.280000 0.013838 0.000000
9.290000 0.013759 0.000000
9.300000 0.013679 0.000000
9.310000 0.013601 0.000000
9.320000 0.013522 0.000000
